代码	名称	涨幅%	涨速%	细分行业	买量	最低	卖价	涨速%	总量	现量	换手%	振幅%	最高	现价	每股收益	市盈(动)	总金额	量比	流通市值	地区	今开	均价	内盘	外盘	内外比	买价	卖量	强弱度%	流通股(亿)	涨跌	AB股总市值	活跃度	未匹配量	笔均量	笔换手	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	资本公积金(亿)	存货(亿)	应收帐款(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	昨收	每股净资	调整后净资	每股公积	每股未分配	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	交易代码	自选日	自选价	自选收益%	
603096	新经典	-1.41	0.12	出版业	32	56.36	56.65	0.12	8362	80	          1.55	3.27	58.24	56.60	1.390㈢	    30.70	47992964	  0.81	         30.52亿	天津	57.98	57.40	5037	3324	  1.52	56.60	2	 -0.21	          0.54	-0.81	         76.58亿	   1636	--  	      5	        0.0009	20190311	20170425	          1.35	--  	--  	19.33	16.88	          0.38	10.70	17.65	0.08	0.00	2.07	9.70	3.17	1.89	6.76	3.56	2.56	0.27	2.54	1.92	1.87	5.40	-0.12	1.04	4176.00	          9784	55.38万	5.45	-2.56	          4.54	-637.32	11.33	57.41	         12.48	0.00	          7.17	          3.99	         87.33	  11.08㈢	         47.41	         37.86	         27.68	603096	--  	--  	--  	
600831	广电网络	-5.05	0.12	影视音像	312	8.48	8.65	0.12	427703	7027	          6.84	7.35	9.15	8.65	0.200㈢	    36.48	373418560	  0.72	         54.09亿	陕西	9.08	8.73	246130	181572	  1.36	8.64	1322	 -3.85	          6.25	-0.46	         57.69亿	   3526	--  	    121	        0.0019	20190306	19940224	          6.67	--  	--  	81.38	31.92	          0.80	59.79	27.23	38.17	1.29	32.34	12.96	1.50	7.03	21.89	15.29	1.12	0.02	1.12	1.09	1.19	11.73	1.65	0.45	40511.00	         10420	9.01万	-3.86	8.90	          1.64	35.00	2.64	9.11	          5.28	5.28	          1.94	          1.76	         39.23	   3.72㈢	         30.12	          5.11	          5.42	600831	--  	--  	--  	
300251	光线传媒	-2.07	0.12	影视音像	298	8.41	8.52	0.12	343416	4364	          1.25	4.60	8.81	8.52	0.779㈢	     8.20	295109216	  0.57	        234.48亿	北京	8.75	8.59	197193	146222	  1.35	8.51	31	 -0.25	         27.52	-0.18	        249.94亿	   3932	--  	     87	        0.0003	20190213	20110803	         29.34	--  	--  	119.30	97.28	          0.32	18.20	54.09	0.38	0.01	11.59	25.15	15.06	5.45	12.85	7.67	26.39	22.49	26.48	22.85	22.85	40.99	-3.00	-12.03	80451.00	         12750	10.86万	263.70	-17.05	          2.57	-83.45	19.45	8.70	          3.32	0.00	          0.86	          1.40	         81.54	  23.49㈢	         40.34	        205.37	        177.83	300251	--  	--  	--  	
000665	湖北广电	-1.87	0.11	影视音像	648	8.72	8.94	0.11	83873	865	          1.32	6.04	9.27	8.94	0.324㈢	    20.71	75333480	  0.48	         56.87亿	湖北	9.05	8.98	47411	36461	  1.30	8.93	157	 -0.05	          6.36	-0.17	         56.88亿	   2146	--  	     39	        0.0006	20181024	19961210	          6.36	--  	--  	110.05	64.11	          2.56	39.41	23.43	52.04	1.17	29.38	34.68	0.02	3.46	19.09	11.32	1.93	0.10	2.06	2.05	2.06	18.15	2.53	0.85	23208.00	         13182	11.78万	-15.98	8.80	          0.95	22.51	2.98	9.11	          9.45	9.45	          5.45	          2.85	         58.26	   3.21㈢	         40.69	         10.12	         10.79	000665	20180312	10.56	-14.58	
300413	芒果超媒	0.52	0.06	影视音像	52	45.67	48.15	0.06	53722	771	          2.61	6.30	48.68	48.02	0.870㈢	    43.87	252561664	  0.55	         98.77亿	湖南	47.78	47.01	27500	26221	  1.05	48.02	5	  2.34	          2.06	0.25	        475.41亿	   3630	--  	     15	        0.0007	20181029	20150121	          9.90	--  	--  	118.81	55.87	          0.39	52.65	86.30	2.16	26.56	60.19	36.41	16.92	19.98	71.81	45.60	8.91	0.36	8.98	8.78	8.13	8.73	-9.38	-3.28	18441.00	         11153	53.56万	37.36	24.79	          8.51	-50.70	6.62	47.77	          5.64	0.00	          3.68	          0.88	         47.02	  14.55㈢	         36.49	         12.41	         11.32	300413	20171205	31.00	55.06	
603999	读者传媒	-6.51	0.00	出版业	453	6.11	6.18	0.00	98018	784	          1.70	5.90	6.50	6.18	0.054㈢	    86.17	61572828	  0.58	         35.60亿	甘肃	6.47	6.28	56931	41087	  1.39	6.17	759	 -5.31	          5.76	-0.43	         35.60亿	   2057	--  	     48	        0.0008	20190213	20151210	          5.76	--  	--  	20.45	16.98	          0.51	14.48	12.54	2.27	0.29	2.20	2.80	0.73	2.04	4.87	3.87	0.29	0.09	0.32	0.31	0.31	7.38	-0.22	-1.53	36477.00	          6658	4.11万	-41.80	-10.42	          2.10	-158.54	7.30	6.61	          2.95	0.00	          0.49	          1.28	         83.01	   1.82㈢	         20.66	          5.87	          6.36	603999	--  	--  	--  	
603103	横店影视	0.00	0.00	影视音像	220	24.06	24.75	0.00	39291	326	          7.41	4.04	25.06	24.74	0.708㈣	    34.95	96920712	  0.78	         13.11亿	浙江	24.40	24.67	21201	18090	  1.17	24.74	14	  1.20	          0.53	0.00	        112.07亿	   2243	--  	     18	        0.0033	20190311	20171012	          4.53	--  	--  	32.27	21.90	          0.00	32.13	15.23	8.52	0.02	8.26	7.55	0.42	0.00	27.24	21.51	3.87	0.43	4.23	3.21	3.21	8.63	6.67	-0.98	19300.00	          2746	6.79万	-2.98	8.22	          5.12	16.81	4.11	24.74	          4.83	0.00	          1.67	          1.91	         67.87	  14.64㈣	         21.06	         14.20	         11.77	603103	20180125	37.27	-33.00	
601929	吉视传媒	-8.20	0.00	影视音像	2125	2.75	2.81	0.00	1256873	9606	          4.04	6.89	2.96	2.80	0.060㈢	    36.52	356648128	  0.93	         87.11亿	吉林	2.95	2.84	693277	563595	  1.23	2.80	3439	 -7.00	         31.11	-0.25	         87.11亿	   3797	--  	    331	        0.0011	20190213	20120223	         31.11	--  	--  	130.49	69.60	          0.51	46.27	27.37	42.85	1.74	34.22	8.99	9.39	3.30	14.18	8.69	1.76	0.42	1.80	1.80	1.79	15.43	1.12	-1.46	87043.00	         24443	6.84万	-16.88	-2.72	          1.32	77.75	6.14	3.05	          2.13	2.13	          0.29	          0.50	         53.34	   2.57㈢	         38.73	         12.44	         12.61	601929	--  	--  	--  	
601928	凤凰传媒	-5.98	0.00	出版业	1344	8.60	8.66	0.00	265534	1506	          1.04	9.57	9.48	8.65	0.434㈢	    14.96	235525952	  0.76	        220.13亿	江苏	9.32	8.87	149823	115711	  1.29	8.65	20	 -4.78	         25.45	-0.55	        220.13亿	   3648	--  	     73	        0.0003	20190213	20111130	         25.45	--  	--  	224.12	131.27	          5.87	38.81	139.46	36.40	11.84	75.73	28.52	29.12	12.65	78.57	49.09	11.49	1.64	11.63	11.32	11.04	59.41	14.70	24.15	63390.00	         10918	9.44万	26.37	6.68	          1.68	14.98	2.80	9.20	          5.16	0.00	          1.12	          2.33	         58.57	   8.41㈢	         37.52	         14.63	         14.05	601928	--  	--  	--  	
601858	中国科传	-2.44	0.00	出版业	194	11.03	11.22	0.00	100078	1097	          5.25	7.14	11.85	11.21	0.241㈢	    34.95	113179640	  0.68	         21.36亿	北京	11.78	11.31	54031	46046	  1.17	11.21	176	 -1.24	          1.91	-0.28	         88.62亿	   2586	--  	     39	        0.0020	20190213	20170118	          7.91	--  	--  	45.44	32.98	          0.29	26.79	40.32	2.01	0.70	10.57	7.84	5.96	1.86	13.97	10.20	1.69	0.06	1.84	1.84	1.90	15.71	-14.66	-15.84	39656.00	          4804	5.39万	22.24	9.19	          2.69	-6.05	6.34	11.49	          4.17	0.00	          0.99	          1.99	         72.57	   5.77㈢	         26.95	         12.07	         13.62	601858	--  	--  	--  	
